id,tokenId,value,operator,from,to,claimIds,transactionHash
549,552,348000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,660,0x6457cd5bfe3d4611b1f1a54ed536f0d25c9c13766ea454aec4828fa1f5ec2f0c
550,553,267000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,661,0xd3f3cf64392d32486e813c71f5948e0decd5a2b55f2750f65430770f9d7edd97
551,554,18000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,662,0x184a062eff4f12d6b75133ee761e6ee357e8b5ba8fe107c903b729bbc7af80d8
552,555,97000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,663,0xbad1ff2d1374c53644686d48b054a6d99564827523fb6dbc929f338a957c9197
553,556,410000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,664,0xdfbef5baee71f931b2c384290b9161f1df96dc060da11055d688bdda3bfb3770
554,557,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,665,0x3bb4f0dde122538e51346b115f325f632cbc2b4cfdead18f2e312da0aaf80d4f
555,558,114000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,666,0xef42c3b98f4b2bff00fbfa942701a5d9e73f60ab4e7aa644c08f91acc350a64d
556,559,2226000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,667,0xd917af827506fad1d4723aca8416011fcf09e8e35ef4d7669f2f45a7a13eeac9
557,560,125000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,668,0xb5335bfdcb52f222af2947b564d21105bd1f0b6ed134838520c5609e7f843aed
558,561,13254000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,669,0x67f75b2e0ffb2788950817520b59d82529af47f1461362b4b35159f1e977e9ee
559,562,38000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,670,0xd3f75f7cf2a7a1558f5830b5cb4305c0dafe724efc4a2af6b8a2340ea9393409
560,563,759000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,671,0x1906775674f4635dc3098e504f5bb13789f7ec995f0e07306fcafd2b76cb44c4
561,564,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,672,0xa988987901a0a2cad983e57f18a564df547e2d834ef0950600bce865850e22e6
562,565,405000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,673,0x5618b2a332972fafdb75037379b0744a45a2bdf73d5ec9a03450ee0bb4bdca12
563,566,254000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,674,0x15b54c09c74ae3fbffb97eb4194d77ef1afefe4b169bbb3ccf0374142d9d5f87
564,567,11000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,675,0x18b6e6f6bed0c30c99381b5eb7d710d27c4e240cf77372c77db55a0991029bb8
565,568,136000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,676,0xa96fcc09910ee9f9a6b0c2a6911d34df876d1e36af4a7e7397651c64ff8abeed
566,569,717000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,677,0xa15a5fe26ae4930b889d7c237e51bae066afac8cafac250ca69892b84b1cb328
567,570,88000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,678,0x553dc4ab273fa134c52cdf45b1431652228c5bfa9000a97777618098aff5cd14
568,571,146000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,679,0xb61dc6ca8ba3c6f884daa19a2621e2033229da372bad7d1193e2a55638dbf536
569,572,108000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,680,0x4a332cd9ed60c1a1daa57075a2a610a0bad34e363484bb6d69290f19608a536c
570,573,155000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,681,0xfb1bb71cc6fc793c345e75901e846d5af4e994ec5712046ae11814d9e6cca08e
571,574,1225000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,682,0x853a30e5b1bafc8a166858f99e214655f1f85155542e9c6244148ebe128030ce
572,575,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,683,0xc2f9660b023438b3ed6d30bbd2594354f3242eabed937eb746c91d56e41816fa
573,576,114000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,684,0x6229e9109d21b004b161b2fa05a50343aa069fe8f5e0a44d4ab6b3c1dc130350
574,577,48000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,685,0x82cfd466bf1e293eb7ebd4451532571a00d34160c6b8a881d0e4e63ce145e3ab
575,578,602000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,686,0x566a694a8526c2c18bfa96527f0d969cadbbe7998d7aea4b8d62b69c9d6a7ed1
576,579,68000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,687,0x35e0da87d02fcf95000fe752b1d75e09615a9dd5d4b2f742c5702d86298312c9
577,580,543000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,688,0x4ccfabe1d1dc3ac800184ee978ddef04fde7894546fd207bb4acd4625739d737
578,581,450000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,689,0xdf7f1b76d7e3be795f8749f6a593634e16445625dd06006e8d638702a81c8d66
579,582,36000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,690,0x05215215bde9b16676f0d54ce108ca39ea36b735c1ad324db52aec4417fa915f
580,583,104000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,691,0x3afefcbb0f64463bca1def3878a7a81dd07434b9e8624e93bdc42160767fdf82
581,584,92000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,692,0xc2f0cf1941cd0176a100a459e6cdcf1b1cf1c0296b4685c8742d51e7d6f05ea7
582,585,216000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,693,0x04721765fd46a91e275e258a2305a0992b4b28e54fb3143567eb03abf55fe187
583,586,208000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,694,0x26e6fd750641b6d5b152f988e4a3ac4ce9b1aa0c80b541c52de2d0aac2de0088
584,587,45000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,695,0x3e5fcb6578ce77eb754e9ebfc07ba5b65c5bae893e89925872cc711fcc20af93
585,588,134000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,696,0x7847c8e65b1557ee0a019007ccd3ec04fdcea8501d7bf839803b75351fae9043
586,589,302000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,697,0x0cb638a59a2ae32bf56a98470d995ba638ac19a17027e5408092a9cd6e1035ef
587,590,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,698,0x0bc70e6653401998655aef7ea1841c1c389bfaa4062c9652cc431a28e2918621
588,591,25000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,699,0x58dc97911c7312778507cd5a0be83e29b1414bea3c2329bb5c3029306cabb4c7
589,592,76000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,700,0xf153b46c7e7d04b2305390a1c0f9c9939ee6212d09d7aa0fcc868ae6cdbddd2a
590,593,91000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,701,0x00efefa1fceb7170e084b43eb4f764fad99e47f7a242905130b6f4d876b84481
591,594,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,702,0x05e0461787f2d2b1103beaac6821766f35ffdc1d29b853b92bb5de36c002953a
592,595,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,703,0x75a7924022a8167dfb2a61a7a4c9fbfc11392dddb514d884d3cefcff9fc92ced
593,596,6000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,704,0x93723e584e7449190c008f06dd545e666a90f38471fb8b75b21f901f6008683b
594,597,6000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,705,0x25ffb0926b0dbffd42e4570dc737057a100a25f80d3d7c0c2275dc24641dcdc7
595,598,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,706,0x65c980dae2464734ab553aba8f31c63cd30ef082caacd145bfeaaefd16c52b84
596,599,12000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,707,0x8a838ed66df9480794b1a181634b313f2fbc52bedcc4a062cee8404f46a26749
597,600,64000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,708,0x8d2bf2847ecd4392323443b6ee71fff3b2db5aa0bed2885da2be9522b4b7c517
598,601,74000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,709,0xb6c042194027b2ce140a55299beeb9338533ce1c600ecbe890766f1250ae61c6
599,602,38000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,710,0x819b640115309ed94749b3f4c4ae3d448539f7e3272b48ad9a72a1ad0b5ac234
600,603,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,711,0xb130bb6e885ab8f84dd1982584cd488b1bca4720e5d0ab686aa06b37197fcf82
601,604,301000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,712,0x35d8b9d781038fdc01c88a28afa64468fc3400aeeeea65ba1a4fbf9d87fddd31
602,605,81000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,713,0xfcadaaf4aa1827ac707530323b54c23bf97f08d63b231b019a81a76037c72b7d
603,606,43000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,714,0x6570a1338b64f529665c3e83a5c6dd8783992fc015bec985049650853d4615d0
604,607,91000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,715,0x4054eb85c2536ad1f556689841fc58ca850dc9a0fd577c9fd8581bc4b9104635
605,608,21000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,716,0x2d0b349c10b310135befc6a0d0eb6354e9732bf320ed0d3338d0a1c4c7a5f224
606,609,267000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,717,0x7be0b0693c2ce14dbc1e20cd91bf419dd304a4397187fdf18a65aed3f9f89921
607,610,32000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,718,0xf6491c587b693cad2503cae55cb23e03c0ca513bf326a6f752f1ce373984075a
608,611,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,719,0x040169b692ef40bfe54edfbbf271498f9c647e159d9b46fce218cc4ef7ad2ef3
609,612,184000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,720,0xb2fc58b7d944f9f90b0531ae8a2b5d593f13177450ad93372aaf59a119aab308
610,613,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,721,0x091b98a491d542c69f5d2237009ae94fa17a4120cb836ea1c6138687e440fa76
611,614,86000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,722,0x6191366d920358f8b24ae42c75d073ce9b1efd2d19c7d5845df720f6e20bb890
612,615,106000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,723,0xc56e55a516fbe636a3c1869da83c33847dc62f8269cdc4daf724eef721f86def
613,616,44000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,724,0x4b983d540dbd188f035baf23ccf4694bb65af313f0214a65f6f3d2d3dc1327cf
614,617,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,725,0x180297e7f15240fc369280051f21ba6beb5719dcb29edc73094bbd3fcbc0c665
615,618,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,726,0x660ca5d6308a1db78eb399fc0fb02dabbb2bcb2348ac68185cffb355721b0db8
616,619,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,727,0xcb55d8ee5bcdeb1a1f6204d21a770830f3d5aff885dcf84109c0e77b77d48906
617,620,158000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,728,0x2cc9e1cfc94d4c28a44168f0e05c71bb3d774f61ea7bf691973ee636140d7f4f
618,621,555000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,729,0xf20eb532af3b8660b8578082ae5e82647bb03670f4fee292386defc3acd94d05
619,622,14000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,730,0xdd08ccb5111d8dce89aacd6bbf7a0e8860b721fc02327db29283e1427803e40e
620,623,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,731,0x33602e762eee614a973af9da07d8c71d20c15fb4aa731dfa256b42112c7fc503
621,624,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,732,0xe61a79857ed0a666ec2bf7aa0025540d914f1074f9b852c56ddf7e4889cc6846
622,625,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,733,0x2b1aafc2cfa683153dfbefaec09d00d6cfe24c87338f36056d27f5b6c3c93564
623,626,189000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,734,0xcbaa6d2927e8b2457e55796781cfc34808ee9a84bb1e05e73e3677a385ad7400
624,627,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,735,0x210e567a6ec920cb868f329322db06c4ff7239399a4e52fd5ff63df0993b9f06
625,628,127000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,736,0x4732d126769d9431239b9def294d36e3011b83fa6f4024d0579febcea67e5ffe
626,629,619000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,737,0x19cd689efa74b4a7ee67a78803054e9d131f3673bf8bdc3d958d2f3e8040383b
627,630,305000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,738,0xd50513ace7cd8a5d17a027ed27d69fae452cea118bfb76dc20b11f3eea69af72
628,631,45000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,739,0x18915ef8f660498016e35e5f88efc8e9f93ab545c9cb8e073a3e60aa39c1a278
629,632,28000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,740,0x8628a72cadbdd7e10277c803ff1776e12036b8015516d1a7fe80b7bb9d64a82a
630,633,167000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,741,0xb4aa664f8bb8b522f92cea6c38f1c67dee69220a5826f454ab26837e517e156f
631,634,24000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,742,0xbacf15d6115b30b996d84b9ff5399f393471551f158a9c2b603fe9643cd66f99
632,635,12000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,743,0x22dfac96ff7c285a42ff6aee88b5ac72cff9dd2deab7b26fcdc3aef480665fc4
633,636,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,744,0x116b7281ae58919bb580f899fd511417bea9f7380945d28303f7a398eac84d46
634,637,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,745,0x48fb7d4387590c3e308b42de0193e76cfa05cf4f74e6b1c262a7f552c15487d0
635,638,335000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,746,0x069d2a039550e1a7672ceebdf5eb7d778b199c1bd15043d784f7e6703396eb4c
636,639,717000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,747,0xc27e06486f7f7af56ff86b22efe1d534e45ea6bd7bb147a7027de76fa34ff0ef
637,640,89000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,748,0x251dd1076fa2a7c90d4636d84b147ae6bdba1d3a6a50bd389bbc970ae17308c3
638,641,136000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,749,0x73d7dce0f463d4e922f39efba9ef085ba6f2a51410110107d1f654fc02732fda
639,642,350000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,750,0xb1ea7329512a0072b0889c3c35e271f6d664a9eb268b9ac597f8953ea4c0c5c9
640,643,111000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,751,0xd3e5178fd6e8dc7445432bc3bcc572c4728458db6637d8073c26f2533965e77b
641,644,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,752,0x38316c7677fa79d97c4f3a4fd308ca1275601b06cf2971b0cfde86fd1e87cfb5
642,645,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,753,0x4c29019fcca60edecceaa868105f719c285fa5263ad8d4a78f2092949c0aee89
643,646,685000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,754,0x68308ff7a2f75062be1b216d8b820db530e643772e6b4212b8d753eb95cbb12c
644,647,88000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,755,0x9eaf9dc5e488240e431be1688e80dc5df048a62a295dc1f5fa2a9231f0a2529f
645,648,133000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,756,0x913521b5679e36afc575afa64da492ef196db8593757fe0bcc729056a39192ff
646,649,43000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,757,0xacae8d416a5baecc67d636f72298661622b8181ce3d6ba51a714ffaae2002b7a
647,650,303000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,758,0xd511b3af3f38d4b06bb6ea0c94ea2e9ab52f088437b2768d0ee409f1ab19d7bc
648,651,51000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,759,0x0203e6097d2f9caf9cca604c6c0b5e449342e0ac57e7c523376212c8a264da09
649,652,92000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,760,0x37440024819b13cdd6180581a76c2665f79148700b16afb3ab3d90cdbdd8507b
650,653,77000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,761,0x45c84231e93cd87e1be031ea8fabdc152bea4a7860c9d067a6f253d6255dd953
